Country Name,Country Code,year,co2
Malaysia,MYS,2011,7.697015882
Malaysia,MYS,2012,7.497558969
Malaysia,MYS,2013,7.961513999
Malaysia,MYS,2014,8.032991579
North America,NAC,2000,19.90001075
North America,NAC,2001,19.37358606
North America,NAC,2002,19.31107882
North America,NAC,2003,19.35503182
North America,NAC,2004,19.41999239
North America,NAC,2005,19.35915719
North America,NAC,2006,18.85642497
North America,NAC,2007,18.98389784
North America,NAC,2008,18.30378575
North America,NAC,2009,17.03768107
North America,NAC,2010,17.27041101
North America,NAC,2011,16.83921308
North America,NAC,2012,16.16178768
North America,NAC,2013,16.15236797
North America,NAC,2014,16.35141791
Namibia,NAM,2000,0.864978252
Namibia,NAM,2001,1.043056564
Namibia,NAM,2002,0.897058171
Namibia,NAM,2003,0.943269059
Namibia,NAM,2004,0.976417311
Namibia,NAM,2005,1.136804718
Namibia,NAM,2006,1.134491136
Namibia,NAM,2007,1.135406014
Namibia,NAM,2008,1.579001365
Namibia,NAM,2009,1.436229083
Namibia,NAM,2010,1.427537652
Namibia,NAM,2011,1.277711305
Namibia,NAM,2012,1.495026357
Namibia,NAM,2013,1.134995165
Namibia,NAM,2014,1.583728667
New Caledonia,NCL,2000,10.47321202
New Caledonia,NCL,2001,8.689813366
New Caledonia,NCL,2002,10.86077024
New Caledonia,NCL,2003,12.15844489
New Caledonia,NCL,2004,11.06111475
New Caledonia,NCL,2005,12.15754575
New Caledonia,NCL,2006,11.5415228
New Caledonia,NCL,2007,12.30763218
New Caledonia,NCL,2008,11.8129516
New Caledonia,NCL,2009,12.09163245
New Caledonia,NCL,2010,14.18347147
New Caledonia,NCL,2011,14.34505603
New Caledonia,NCL,2012,14.01671815
New Caledonia,NCL,2013,16.09223971
New Caledonia,NCL,2014,16.00593173
Niger,NER,2000,0.061369828
Niger,NER,2001,0.055758948
Niger,NER,2002,0.05738136
Niger,NER,2003,0.059972884
Niger,NER,2004,0.062015179
Niger,NER,2005,0.052507081
Niger,NER,2006,0.049041881
Niger,NER,2007,0.049248865
Niger,NER,2008,0.053216382
Niger,NER,2009,0.061217486
Niger,NER,2010,0.0714398
Niger,NER,2011,0.077789764
Niger,NER,2012,0.105264016
Niger,NER,2013,0.105275363
Niger,NER,2014,0.111073516
Nigeria,NGA,2000,0.621626466
Nigeria,NGA,2001,0.683342208
Nigeria,NGA,2002,0.728060755
Nigeria,NGA,2003,0.769980197
Nigeria,NGA,2004,0.77037715
Nigeria,NGA,2005,0.763411354
Nigeria,NGA,2006,0.693421339
Nigeria,NGA,2007,0.649213947
Nigeria,NGA,2008,0.639510536
Nigeria,NGA,2009,0.49698548
Nigeria,NGA,2010,0.57711138
Nigeria,NGA,2011,0.587523023
Nigeria,NGA,2012,0.588789917
Nigeria,NGA,2013,0.571126416
Nigeria,NGA,2014,0.545622113
Nicaragua,NIC,2000,0.748457268
Nicaragua,NIC,2001,0.77714591
Nicaragua,NIC,2002,0.78066022
Nicaragua,NIC,2003,0.841729221
Nicaragua,NIC,2004,0.833581276
Nicaragua,NIC,2005,0.803023352
Nicaragua,NIC,2006,0.81949231
Nicaragua,NIC,2007,0.834057151
Nicaragua,NIC,2008,0.79049017
Nicaragua,NIC,2009,0.793378229
Nicaragua,NIC,2010,0.790571277
Nicaragua,NIC,2011,0.840380212
Nicaragua,NIC,2012,0.786172383
Nicaragua,NIC,2013,0.765378513
Nicaragua,NIC,2014,0.808520856
Netherlands,NLD,2000,10.89472628
Netherlands,NLD,2001,11.01778766
Netherlands,NLD,2002,11.24924012
Netherlands,NLD,2003,11.22973834
Netherlands,NLD,2004,11.352269
Netherlands,NLD,2005,11.12017757
Netherlands,NLD,2006,10.98971528
Netherlands,NLD,2007,10.78586295
Netherlands,NLD,2008,10.76402402
Netherlands,NLD,2009,10.42752306
Netherlands,NLD,2010,11.01707086
Netherlands,NLD,2011,10.4335386
Netherlands,NLD,2012,10.16475883
Netherlands,NLD,2013,10.31006279
Netherlands,NLD,2014,9.920138075
Norway,NOR,2000,8.834015703
Norway,NOR,2001,9.284992238
Norway,NOR,2002,8.378534776
Norway,NOR,2003,9.90643602
Norway,NOR,2004,9.287466436
Norway,NOR,2005,9.179216926
Norway,NOR,2006,9.495835691
Norway,NOR,2007,9.57484966
Norway,NOR,2008,11.67958325
Norway,NOR,2009,11.46182886
Norway,NOR,2010,12.2934545
Norway,NOR,2011,9.124767216
Norway,NOR,2012,9.940980235
Norway,NOR,2013,11.45011884
Norway,NOR,2014,9.270945132
Nepal,NPL,2000,0.129282276
Nepal,NPL,2001,0.135225857
Nepal,NPL,2002,0.106876799
Nepal,NPL,2003,0.113901965
Nepal,NPL,2004,0.105477444
Nepal,NPL,2005,0.120277398
Nepal,NPL,2006,0.098811563
Nepal,NPL,2007,0.099736268
Nepal,NPL,2008,0.129223796
Nepal,NPL,2009,0.162087331
Nepal,NPL,2010,0.187128275
Nepal,NPL,2011,0.202491061
Nepal,NPL,2012,0.211798007
Nepal,NPL,2013,0.237169787
Nepal,NPL,2014,0.283538526
Nauru,NRU,2000,8.403008867
Nauru,NRU,2001,8.025666534
Nauru,NRU,2002,7.639583333
Nauru,NRU,2003,6.531367504
Nauru,NRU,2004,6.518467312
Nauru,NRU,2005,6.163634566
Nauru,NRU,2006,4.36937742
Nauru,NRU,2007,4.399520096
Nauru,NRU,2008,4.423846386
Nauru,NRU,2009,4.056008044
Nauru,NRU,2010,4.389426434
Nauru,NRU,2011,4.010838222
Nauru,NRU,2012,3.924214418
Nauru,NRU,2013,4.066537289
Nauru,NRU,2014,4.021851008
New Zealand,NZL,2000,8.549394199
New Zealand,NZL,2001,8.87715449
New Zealand,NZL,2002,8.408514119
New Zealand,NZL,2003,8.46272795
New Zealand,NZL,2004,8.453612477
New Zealand,NZL,2005,8.258489562
New Zealand,NZL,2006,7.992808632
New Zealand,NZL,2007,7.963774563
New Zealand,NZL,2008,8.029041035
New Zealand,NZL,2009,7.527296054
New Zealand,NZL,2010,7.305005861
New Zealand,NZL,2011,7.185948221
New Zealand,NZL,2012,7.747276831
New Zealand,NZL,2013,7.531957408
New Zealand,NZL,2014,7.686575825
OECD members,OED,2000,11.05324022
OECD members,OED,2001,10.93329922
OECD members,OED,2002,10.91225355
OECD members,OED,2003,11.00463012
OECD members,OED,2004,11.05118152
OECD members,OED,2005,10.99124189
OECD members,OED,2006,10.89592874
OECD members,OED,2007,10.90666875
OECD members,OED,2008,10.63221292
OECD members,OED,2009,9.916181257
OECD members,OED,2010,10.15794064
OECD members,OED,2011,9.963690956
OECD members,OED,2012,9.753258218
OECD members,OED,2013,9.680142816
OECD members,OED,2014,9.521582206
Oman,OMN,2000,9.654208063
Oman,OMN,2001,8.839968154
Oman,OMN,2002,10.91168473
Oman,OMN,2003,13.57951707
Oman,OMN,2004,11.44760509
Oman,OMN,2005,11.9036965
Oman,OMN,2006,15.3324576
Oman,OMN,2007,16.41001787
Oman,OMN,2008,15.47867535
Oman,OMN,2009,14.25745055
Oman,OMN,2010,15.59053119
Oman,OMN,2011,16.68986874
Oman,OMN,2012,17.07526401
Oman,OMN,2013,16.53740003
Oman,OMN,2014,15.44316719
Other small states,OSS,2000,5.026929081
Other small states,OSS,2001,5.233443552
Other small states,OSS,2002,5.244953033
Other small states,OSS,2003,5.42436047
Other small states,OSS,2004,5.42649332
Other small states,OSS,2005,5.749675465
Other small states,OSS,2006,6.121088617
Other small states,OSS,2007,6.5696491
Other small states,OSS,2008,6.632554317
Other small states,OSS,2009,6.310198594
Other small states,OSS,2010,6.564310308
Other small states,OSS,2011,6.78463419
Other small states,OSS,2012,7.007403494
Other small states,OSS,2013,6.68853493
Other small states,OSS,2014,7.519311831
Pakistan,PAK,2000,0.768458119
Pakistan,PAK,2001,0.764701583
Pakistan,PAK,2002,0.788667608
Pakistan,PAK,2003,0.804958723
Pakistan,PAK,2004,0.872801659
Pakistan,PAK,2005,0.887768063
Pakistan,PAK,2006,0.929856974
Pakistan,PAK,2007,0.991029936
Pakistan,PAK,2008,0.972050346
Pakistan,PAK,2009,0.950832112
Pakistan,PAK,2010,0.946268168
Pakistan,PAK,2011,0.929801105
Pakistan,PAK,2012,0.918978434
Pakistan,PAK,2013,0.904315983
Pakistan,PAK,2014,0.896264105
Panama,PAN,2000,1.910735965
Panama,PAN,2001,2.268075635
Panama,PAN,2002,1.864202282
Panama,PAN,2003,1.917386218
Panama,PAN,2004,1.775436063
Panama,PAN,2005,2.053453497
Panama,PAN,2006,2.173017817
Panama,PAN,2007,2.084170019
Panama,PAN,2008,2.097205617
Panama,PAN,2009,2.402400133
Panama,PAN,2010,2.515310074
Panama,PAN,2011,2.723708675
Panama,PAN,2012,2.680559818
Panama,PAN,2013,2.792431187
Panama,PAN,2014,2.254311363
Peru,PER,2000,1.169087226
Peru,PER,2001,1.03441455
Peru,PER,2002,1.022016493
Peru,PER,2003,0.979310067
Peru,PER,2004,1.169484073
Peru,PER,2005,1.344989408
Peru,PER,2006,1.247832089
Peru,PER,2007,1.518243277
Peru,PER,2008,1.432002781
Peru,PER,2009,1.782828044
Peru,PER,2010,1.96073385
Peru,PER,2011,1.667770946
Peru,PER,2012,1.82602434
Peru,PER,2013,1.869868254
Peru,PER,2014,1.993485949
Philippines,PHL,2000,0.939934892
Philippines,PHL,2001,0.89187863
Philippines,PHL,2002,0.876902416
Philippines,PHL,2003,0.860220946
Philippines,PHL,2004,0.87467388
Philippines,PHL,2005,0.867379088
Philippines,PHL,2006,0.770906137
Philippines,PHL,2007,0.808236155
Philippines,PHL,2008,0.868950031
Philippines,PHL,2009,0.841111599
Philippines,PHL,2010,0.905495625
Philippines,PHL,2011,0.897333685
Philippines,PHL,2012,0.941558643
Philippines,PHL,2013,0.99642457
Philippines,PHL,2014,1.055456846
Palau,PLW,2000,13.00422425
Palau,PLW,2001,13.03973408
Palau,PLW,2002,12.73914376
Palau,PLW,2003,12.84380711
Palau,PLW,2004,12.77635831
Palau,PLW,2005,13.07932282
Palau,PLW,2006,13.19328403
Palau,PLW,2007,12.94278187
Palau,PLW,2008,12.5085525
Palau,PLW,2009,12.07791761
Palau,PLW,2010,12.36067416
Palau,PLW,2011,12.28326618
Palau,PLW,2012,12.18918008
Palau,PLW,2013,12.27007648
Palau,PLW,2014,12.34270409
Papua New Guinea,PNG,2000,0.478428354
Papua New Guinea,PNG,2001,0.561326046
Papua New Guinea,PNG,2002,0.594870184
Papua New Guinea,PNG,2003,0.656442053
Papua New Guinea,PNG,2004,0.728458268
Papua New Guinea,PNG,2005,0.694526383
Papua New Guinea,PNG,2006,0.665926409
Papua New Guinea,PNG,2007,0.923399974
Papua New Guinea,PNG,2008,0.706689826
Papua New Guinea,PNG,2009,0.733141685
Papua New Guinea,PNG,2010,0.670128424
Papua New Guinea,PNG,2011,0.732961333
Papua New Guinea,PNG,2012,0.683475587
Papua New Guinea,PNG,2013,0.814742393
Papua New Guinea,PNG,2014,0.814648807
Poland,POL,2000,7.822798329
Poland,POL,2001,7.877112224
Poland,POL,2002,7.712040984
Poland,POL,2003,7.911421984
Poland,POL,2004,7.97271581
Poland,POL,2005,7.927026686
Poland,POL,2006,8.362097463
Poland,POL,2007,8.244183742
Poland,POL,2008,8.258160054
Poland,POL,2009,7.800914342
Poland,POL,2010,8.313376825
Poland,POL,2011,8.328175875
Poland,POL,2012,7.879830064
Poland,POL,2013,7.946282506
Poland,POL,2014,7.517151585
Pre-demographic dividend,PRE,2000,0.389169394
Pre-demographic dividend,PRE,2001,0.426932896
Pre-demographic dividend,PRE,2002,0.441978857
Pre-demographic dividend,PRE,2003,0.447699684
Pre-demographic dividend,PRE,2004,0.503209857
Pre-demographic dividend,PRE,2005,0.495034363
Pre-demographic dividend,PRE,2006,0.457788037
Pre-demographic dividend,PRE,2007,0.399360555
Pre-demographic dividend,PRE,2008,0.441915479
Pre-demographic dividend,PRE,2009,0.431235884
Pre-demographic dividend,PRE,2010,0.466651105
Pre-demographic dividend,PRE,2011,0.504192971
Pre-demographic dividend,PRE,2012,0.523535454
Pre-demographic dividend,PRE,2013,0.535839629
Pre-demographic dividend,PRE,2014,0.536757223
Puerto Rico,PRI,,
"Korea, Dem. People?s Rep.",PRK,2000,3.038151299
"Korea, Dem. People?s Rep.",PRK,2001,3.122333791
"Korea, Dem. People?s Rep.",PRK,2002,2.966386951
"Korea, Dem. People?s Rep.",PRK,2003,3.005755582
"Korea, Dem. People?s Rep.",PRK,2004,3.049253044
"Korea, Dem. People?s Rep.",PRK,2005,3.161507489
"Korea, Dem. People?s Rep.",PRK,2006,3.196057811
"Korea, Dem. People?s Rep.",PRK,2007,2.653668475
"Korea, Dem. People?s Rep.",PRK,2008,2.923034281
"Korea, Dem. People?s Rep.",PRK,2009,2.889167205
"Korea, Dem. People?s Rep.",PRK,2010,2.702279506
"Korea, Dem. People?s Rep.",PRK,2011,1.942943694
"Korea, Dem. People?s Rep.",PRK,2012,1.973809403
"Korea, Dem. People?s Rep.",PRK,2013,1.441206059
"Korea, Dem. People?s Rep.",PRK,2014,1.613596841
Portugal,PRT,2000,6.096403385
Portugal,PRT,2001,6.056037979
Portugal,PRT,2002,6.410086691
Portugal,PRT,2003,5.853135645
Portugal,PRT,2004,6.02313785
Portugal,PRT,2005,6.215165476
Portugal,PRT,2006,5.684705076
Portugal,PRT,2007,5.705207852
Portugal,PRT,2008,5.268402206
Portugal,PRT,2009,5.126323978
Portugal,PRT,2010,4.552752646
Portugal,PRT,2011,4.510827218
Portugal,PRT,2012,4.37605313
Portugal,PRT,2013,4.344029312
Portugal,PRT,2014,4.331554028
Paraguay,PRY,2000,0.695683708
Paraguay,PRY,2001,0.706728265
Paraguay,PRY,2002,0.70762321
Paraguay,PRY,2003,0.725821379
Paraguay,PRY,2004,0.716846315
Paraguay,PRY,2005,0.66120593
Paraguay,PRY,2006,0.677573895
Paraguay,PRY,2007,0.693306363
Paraguay,PRY,2008,0.736175272
Paraguay,PRY,2009,0.744430376
Paraguay,PRY,2010,0.820810138
Paraguay,PRY,2011,0.845408397
Paraguay,PRY,2012,0.828337607
Paraguay,PRY,2013,0.840506114
Paraguay,PRY,2014,0.870219291
West Bank and Gaza,PSE,2000,0.271057676
West Bank and Gaza,PSE,2001,0.450151178
West Bank and Gaza,PSE,2002,0.375598342
West Bank and Gaza,PSE,2003,0.405640436
West Bank and Gaza,PSE,2004,0.576681705
West Bank and Gaza,PSE,2005,0.826080986
West Bank and Gaza,PSE,2006,0.665291777
West Bank and Gaza,PSE,2007,0.665297084
West Bank and Gaza,PSE,2008,0.570947494
West Bank and Gaza,PSE,2009,0.564577775
West Bank and Gaza,PSE,2010,0.534014834
West Bank and Gaza,PSE,2011,0.572406877
West Bank and Gaza,PSE,2012,0.543675272
West Bank and Gaza,PSE,2013,0.584854657
Pacific island small states,PSS,2000,0.96145485
Pacific island small states,PSS,2001,1.084008658
Pacific island small states,PSS,2002,0.990563424
Pacific island small states,PSS,2003,1.067244077
Pacific island small states,PSS,2004,1.19010505
Pacific island small states,PSS,2005,1.057993453
Pacific island small states,PSS,2006,1.10613288
Pacific island small states,PSS,2007,1.095149407
Pacific island small states,PSS,2008,0.954460992
Pacific island small states,PSS,2009,0.9281475
Pacific island small states,PSS,2010,1.096408647
Pacific island small states,PSS,2011,1.030073173
Pacific island small states,PSS,2012,1.004216091
Pacific island small states,PSS,2013,1.039494445
Pacific island small states,PSS,2014,1.064149686
Post-demographic dividend,PST,2000,12.01384685
Post-demographic dividend,PST,2001,11.90690478
Post-demographic dividend,PST,2002,11.90550263
Post-demographic dividend,PST,2003,12.01431495
Post-demographic dividend,PST,2004,12.07419409
Post-demographic dividend,PST,2005,11.9973918
Post-demographic dividend,PST,2006,11.85394662
Post-demographic dividend,PST,2007,11.85401378
Post-demographic dividend,PST,2008,11.55994223
Post-demographic dividend,PST,2009,10.77413911
Post-demographic dividend,PST,2010,11.08820043
Post-demographic dividend,PST,2011,10.83267656
Post-demographic dividend,PST,2012,10.59735161
Post-demographic dividend,PST,2013,10.53965005
Post-demographic dividend,PST,2014,10.35426512
French Polynesia,PYF,2000,2.395641032
French Polynesia,PYF,2001,2.811731939
French Polynesia,PYF,2002,2.888627217
French Polynesia,PYF,2003,3.09888571
French Polynesia,PYF,2004,3.029435011
French Polynesia,PYF,2005,3.222648557
French Polynesia,PYF,2006,3.200048869
French Polynesia,PYF,2007,3.137988595
French Polynesia,PYF,2008,3.204700983
French Polynesia,PYF,2009,3.1895241
French Polynesia,PYF,2010,3.203935479
French Polynesia,PYF,2011,3.084790045
French Polynesia,PYF,2012,2.996190694
French Polynesia,PYF,2013,3.003012489
French Polynesia,PYF,2014,2.915134817
Qatar,QAT,2000,58.6393586
Qatar,QAT,2001,67.10601797
Qatar,QAT,2002,63.35447194
Qatar,QAT,2003,60.29957188
Qatar,QAT,2004,56.59083356
Qatar,QAT,2005,58.91873279
Qatar,QAT,2006,62.82353605
Qatar,QAT,2007,53.19098579
Qatar,QAT,2008,46.6721376
Qatar,QAT,2009,43.51447655
Qatar,QAT,2010,40.74201765
Qatar,QAT,2011,41.20564544
Qatar,QAT,2012,44.61792936
Qatar,QAT,2013,37.78008534
Qatar,QAT,2014,45.42323996
Romania,ROU,2000,4.040518655
Romania,ROU,2001,4.366207979
Romania,ROU,2002,4.47471788
Romania,ROU,2003,4.684388286
Romania,ROU,2004,4.517307494
Romania,ROU,2005,4.524305495
Romania,ROU,2006,4.876469678
Romania,ROU,2007,4.895132266
Romania,ROU,2008,4.692067363
Romania,ROU,2009,4.005210952
Romania,ROU,2010,3.922213561
Romania,ROU,2011,4.212926221
Romania,ROU,2012,4.074315455
Romania,ROU,2013,3.550167079
Romania,ROU,2014,3.516153691
Russian Federation,RUS,2000,10.62712053
Russian Federation,RUS,2001,10.6696034
Russian Federation,RUS,2002,10.71590102
Russian Federation,RUS,2003,11.09064748
Russian Federation,RUS,2004,11.12062698
Russian Federation,RUS,2005,11.25352867
Russian Federation,RUS,2006,11.66912207
Russian Federation,RUS,2007,11.67245657
Russian Federation,RUS,2008,12.01450651
Russian Federation,RUS,2009,11.02385623
Russian Federation,RUS,2010,11.69434812
Russian Federation,RUS,2011,12.334881
Russian Federation,RUS,2012,12.78497902
Russian Federation,RUS,2013,12.39355647
Russian Federation,RUS,2014,11.85752777
Rwanda,RWA,2000,0.06579461
Rwanda,RWA,2001,0.063835885
Rwanda,RWA,2002,0.06228939
Rwanda,RWA,2003,0.059987701
Rwanda,RWA,2004,0.059879992
Rwanda,RWA,2005,0.05872593
Rwanda,RWA,2006,0.0573555
Rwanda,RWA,2007,0.058998654
Rwanda,RWA,2008,0.055903024
Rwanda,RWA,2009,0.057702041
Rwanda,RWA,2010,0.057616483
Rwanda,RWA,2011,0.063115492
Rwanda,RWA,2012,0.068317457
Rwanda,RWA,2013,0.072576777
Rwanda,RWA,2014,0.074016446
South Asia,SAS,2000,0.851780145
South Asia,SAS,2001,0.847860958
South Asia,SAS,2002,0.847135005
South Asia,SAS,2003,0.868247088
South Asia,SAS,2004,0.900901767
South Asia,SAS,2005,0.936217114
South Asia,SAS,2006,0.982909015
South Asia,SAS,2007,1.043874776
South Asia,SAS,2008,1.134882976
South Asia,SAS,2009,1.229591391
South Asia,SAS,2010,1.207519099
South Asia,SAS,2011,1.270878874
South Asia,SAS,2012,1.362315313
South Asia,SAS,2013,1.35522147
South Asia,SAS,2014,1.461473405
Saudi Arabia,SAU,2000,14.30027275
Saudi Arabia,SAU,2001,13.95135698
Saudi Arabia,SAU,2002,14.90013762
Saudi Arabia,SAU,2003,14.50905522
Saudi Arabia,SAU,2004,17.04060396
Saudi Arabia,SAU,2005,16.63381165
Saudi Arabia,SAU,2006,17.60654664
Saudi Arabia,SAU,2007,15.35597887
Saudi Arabia,SAU,2008,16.58299927
Saudi Arabia,SAU,2009,17.58961186
Saudi Arabia,SAU,2010,18.9053425
Saudi Arabia,SAU,2011,17.70230724
Saudi Arabia,SAU,2012,19.41950578
Saudi Arabia,SAU,2013,18.06835808
Saudi Arabia,SAU,2014,19.5292718
Sudan,SDN,2000,0.159133714
Sudan,SDN,2001,0.178055693
Sudan,SDN,2002,0.220598608
Sudan,SDN,2003,0.239590405
Sudan,SDN,2004,0.29422066
Sudan,SDN,2005,0.273950845
Sudan,SDN,2006,0.291193188
Sudan,SDN,2007,0.332724015
Sudan,SDN,2008,0.341440489
Sudan,SDN,2009,0.346451108
Sudan,SDN,2010,0.345245386
Sudan,SDN,2011,0.330142237
Sudan,SDN,2012,0.300706838
Sudan,SDN,2013,0.309687395
Sudan,SDN,2014,0.299732598
Senegal,SEN,2000,0.398455815
Senegal,SEN,2001,0.427325303
Senegal,SEN,2002,0.433824209
Senegal,SEN,2003,0.46632215
Senegal,SEN,2004,0.477622832
Senegal,SEN,2005,0.516581423
Senegal,SEN,2006,0.409321364
Senegal,SEN,2007,0.436387428
Senegal,SEN,2008,0.417361598
Senegal,SEN,2009,0.365212359
Senegal,SEN,2010,0.599610304
Senegal,SEN,2011,0.629136954
Senegal,SEN,2012,0.577471339
Senegal,SEN,2013,0.596523237
Senegal,SEN,2014,0.608809117
Singapore,SGP,2000,12.16662434
Singapore,SGP,2001,11.97221516
Singapore,SGP,2002,11.3102312
Singapore,SGP,2003,7.566013727
Singapore,SGP,2004,6.833825574
Singapore,SGP,2005,7.116921432
Singapore,SGP,2006,6.997632098
Singapore,SGP,2007,4.342606098
Singapore,SGP,2008,7.466761968
Singapore,SGP,2009,11.21442253
Singapore,SGP,2010,10.96040878
Singapore,SGP,2011,8.72379742
Singapore,SGP,2012,6.846758465
Singapore,SGP,2013,10.31198193
Singapore,SGP,2014,10.30633191
Solomon Islands,SLB,2000,0.364381291
Solomon Islands,SLB,2001,0.372018129
Solomon Islands,SLB,2002,0.362266865
Solomon Islands,SLB,2003,0.361144126
Solomon Islands,SLB,2004,0.352039169
Solomon Islands,SLB,2005,0.343377635
Solomon Islands,SLB,2006,0.342765806
Solomon Islands,SLB,2007,0.364512922
Solomon Islands,SLB,2008,0.370714621
Solomon Islands,SLB,2009,0.376591568
Solomon Islands,SLB,2010,0.375183312
Solomon Islands,SLB,2011,0.36696231
Solomon Islands,SLB,2012,0.359033309
Solomon Islands,SLB,2013,0.357906561
Solomon Islands,SLB,2014,0.350449345
Sierra Leone,SLE,2000,0.093195513
Sierra Leone,SLE,2001,0.11993403
Sierra Leone,SLE,2002,0.122795133
Sierra Leone,SLE,2003,0.125535119
Sierra Leone,SLE,2004,0.117970769
Sierra Leone,SLE,2005,0.096561754
Sierra Leone,SLE,2006,0.125395559
Sierra Leone,SLE,2007,0.106680052
Sierra Leone,SLE,2008,0.107654007
Sierra Leone,SLE,2009,0.103438844
Sierra Leone,SLE,2010,0.112416392
Sierra Leone,SLE,2011,0.135882766
Sierra Leone,SLE,2012,0.152292538
Sierra Leone,SLE,2013,0.172170095
Sierra Leone,SLE,2014,0.184925702
El Salvador,SLV,2000,0.978678941
El Salvador,SLV,2001,1.007096558
El Salvador,SLV,2002,1.016707229
El Salvador,SLV,2003,1.097360896
El Salvador,SLV,2004,1.060848307
El Salvador,SLV,2005,1.070486275
El Salvador,SLV,2006,1.13040764
El Salvador,SLV,2007,1.14709126
El Salvador,SLV,2008,1.071239371
El Salvador,SLV,2009,1.049801084
El Salvador,SLV,2010,1.047522915
El Salvador,SLV,2011,1.073590082
El Salvador,SLV,2012,1.070997514
El Salvador,SLV,2013,0.996713369
El Salvador,SLV,2014,1.000644623
San Marino,SMR,,
Somalia,SOM,2000,0.053307232
Somalia,SOM,2001,0.054072605
Somalia,SOM,2002,0.061345646
Somalia,SOM,2003,0.060393455
Somalia,SOM,2004,0.058722876
Somalia,SOM,2005,0.057066117
Somalia,SOM,2006,0.055424186
Somalia,SOM,2007,0.055144875
Somalia,SOM,2008,0.052895892
Somalia,SOM,2009,0.051052401
Somalia,SOM,2010,0.050807075
Somalia,SOM,2011,0.048776172
Somalia,SOM,2012,0.047691373
Somalia,SOM,2013,0.046352865
Somalia,SOM,2014,0.045046723
Serbia,SRB,2006,7.286928854
Serbia,SRB,2007,7.106397561
Serbia,SRB,2008,7.087822517
Serbia,SRB,2009,6.308347973
Serbia,SRB,2010,6.302577983
Serbia,SRB,2011,6.803677141
Serbia,SRB,2012,6.120600182
Serbia,SRB,2013,6.265110693
Serbia,SRB,2014,5.282521917
Sub-Saharan Africa (excluding high income),SSA,2000,0.841008012
Sub-Saharan Africa (excluding high income),SSA,2001,0.831667032
Sub-Saharan Africa (excluding high income),SSA,2002,0.806905863
Sub-Saharan Africa (excluding high income),SSA,2003,0.861283167
Sub-Saharan Africa (excluding high income),SSA,2004,0.925355557
Sub-Saharan Africa (excluding high income),SSA,2005,0.864804848
Sub-Saharan Africa (excluding high income),SSA,2006,0.883480084
Sub-Saharan Africa (excluding high income),SSA,2007,0.891007098
Sub-Saharan Africa (excluding high income),SSA,2008,0.907807517
Sub-Saharan Africa (excluding high income),SSA,2009,0.870710978
Sub-Saharan Africa (excluding high income),SSA,2010,0.850298545
Sub-Saharan Africa (excluding high income),SSA,2011,0.839824281
Sub-Saharan Africa (excluding high income),SSA,2012,0.827566132
Sub-Saharan Africa (excluding high income),SSA,2013,0.822666074
Sub-Saharan Africa (excluding high income),SSA,2014,0.840028002
South Sudan,SSD,2012,0.123043932
South Sudan,SSD,2013,0.12958768
South Sudan,SSD,2014,0.129749351
Sub-Saharan Africa,SSF,2000,0.84176086
Sub-Saharan Africa,SSF,2001,0.832492553
Sub-Saharan Africa,SSF,2002,0.807573662
Sub-Saharan Africa,SSF,2003,0.861943006
Sub-Saharan Africa,SSF,2004,0.926243776
Sub-Saharan Africa,SSF,2005,0.865613083
Sub-Saharan Africa,SSF,2006,0.884318999
Sub-Saharan Africa,SSF,2007,0.891707614
Sub-Saharan Africa,SSF,2008,0.908547465
Sub-Saharan Africa,SSF,2009,0.871235104
Sub-Saharan Africa,SSF,2010,0.850715337
Sub-Saharan Africa,SSF,2011,0.840118001
Sub-Saharan Africa,SSF,2012,0.827960049
Sub-Saharan Africa,SSF,2013,0.82300949
Sub-Saharan Africa,SSF,2014,0.840453498
Small states,SST,2000,5.086231939
Small states,SST,2001,5.332641162
Small states,SST,2002,5.358336507
Small states,SST,2003,5.604953579
Small states,SST,2004,5.657000096
Small states,SST,2005,6.008649108
Small states,SST,2006,6.434697693
Small states,SST,2007,6.784766227
Small states,SST,2008,6.794580705
Small states,SST,2009,6.495612725
Small states,SST,2010,6.760790365
Small states,SST,2011,6.889462975
Small states,SST,2012,7.000805122
Small states,SST,2013,6.809865439
Small states,SST,2014,7.384025519
Sao Tome and Principe,STP,2000,0.34393172
Sao Tome and Principe,STP,2001,0.362500177
Sao Tome and Principe,STP,2002,0.404944475
Sao Tome and Principe,STP,2003,0.444868304
Sao Tome and Principe,STP,2004,0.482598425
Sao Tome and Principe,STP,2005,0.494808199
Sao Tome and Principe,STP,2006,0.529354539
Sao Tome and Principe,STP,2007,0.517109031
Sao Tome and Principe,STP,2008,0.505299168
Sao Tome and Principe,STP,2009,0.536698026
Sao Tome and Principe,STP,2010,0.566490823
Sao Tome and Principe,STP,2011,0.574250559
Sao Tome and Principe,STP,2012,0.621562806
Sao Tome and Principe,STP,2013,0.607752145
Sao Tome and Principe,STP,2014,0.59433982
Suriname,SUR,2000,4.64982959
Suriname,SUR,2001,4.958517185
Suriname,SUR,2002,3.241545284
Suriname,SUR,2003,3.161388154
Suriname,SUR,2004,3.164601017
Suriname,SUR,2005,3.197029338
Suriname,SUR,2006,3.461169486
Suriname,SUR,2007,3.460485967
Suriname,SUR,2008,3.772721626
Suriname,SUR,2009,3.845772052
Suriname,SUR,2010,4.565427302
Suriname,SUR,2011,3.704326087
Suriname,SUR,2012,4.205862474
